◇ injecting env (13) from .env.local // tip: ◈ encrypted .env [www.dotenvx.com]
Fetching dirty products from Supabase...
Scanned 1000 rows, 13 dirty so far...
Batch 556/655 — fixed: 13875, skipped: 0
Batch 557/655 — fixed: 13900, skipped: 0
Batch 558/655 — fixed: 13925, skipped: 0
Batch 559/655 — fixed: 13950, skipped: 0
Batch 560/655 — fixed: 13975, skipped: 0
Batch 561/655 — fixed: 14000, skipped: 0
Batch 562/655 — fixed: 14025, skipped: 0
Batch 563/655 — fixed: 14050, skipped: 0
Batch 564/655 — fixed: 14075, skipped: 0
Batch 565/655 — fixed: 14100, skipped: 0
Batch 566/655 — fixed: 14125, skipped: 0
Batch 567/655 — fixed: 14150, skipped: 0
Batch 568/655 — fixed: 14175, skipped: 0
Batch 569/655 — fixed: 14200, skipped: 0
Batch 570/655 — fixed: 14225, skipped: 0
Batch 571/655 — fixed: 14250, skipped: 0
Batch 572/655 — fixed: 14275, skipped: 0
Batch 573/655 — fixed: 14300, skipped: 0
Batch 574/655 — fixed: 14325, skipped: 0
Batch 575/655 — fixed: 14350, skipped: 0
Batch 576/655 — fixed: 14375, skipped: 0
Batch 577/655 — fixed: 14400, skipped: 0
Batch 578/655 — fixed: 14425, skipped: 0
Batch 579/655 — fixed: 14450, skipped: 0
Batch 580/655 — fixed: 14475, skipped: 0
Batch 581/655 — fixed: 14500, skipped: 0
Batch 582/655 — fixed: 14525, skipped: 0
Batch 583/655 — fixed: 14550, skipped: 0
Batch 584/655 — fixed: 14575, skipped: 0
Batch 585/655 — fixed: 14600, skipped: 0
Batch 586/655 — fixed: 14625, skipped: 0
Batch 587/655 — fixed: 14650, skipped: 0
Batch 588/655 — fixed: 14675, skipped: 0
Batch 589/655 — fixed: 14700, skipped: 0
Batch 590/655 — fixed: 14725, skipped: 0
Batch 591/655 — fixed: 14750, skipped: 0
Batch 592/655 — fixed: 14775, skipped: 0
Batch 593/655 — fixed: 14800, skipped: 0
Batch 594/655 — fixed: 14825, skipped: 0
Batch 595/655 — fixed: 14850, skipped: 0
Batch 596/655 — fixed: 14875, skipped: 0
Batch 597/655 — fixed: 14900, skipped: 0
Batch 598/655 — fixed: 14925, skipped: 0
Batch 599/655 — fixed: 14950, skipped: 0
Batch 600/655 — fixed: 14975, skipped: 0
Batch 601/655 — fixed: 15000, skipped: 0
Batch 602/655 — fixed: 15025, skipped: 0
Batch 603/655 — fixed: 15050, skipped: 0
Batch 604/655 — fixed: 15075, skipped: 0
Batch 605/655 — fixed: 15100, skipped: 0
Batch 606/655 — fixed: 15125, skipped: 0
Batch 607/655 — fixed: 15150, skipped: 0
Batch 608/655 — fixed: 15175, skipped: 0
Batch 609/655 — fixed: 15200, skipped: 0
Batch 610/655 — fixed: 15225, skipped: 0
Batch 611/655 — fixed: 15250, skipped: 0
Batch 612/655 — fixed: 15275, skipped: 0
Batch 613/655 — fixed: 15300, skipped: 0
Batch 614/655 — fixed: 15325, skipped: 0
Batch 615/655 — fixed: 15350, skipped: 0
Batch 616/655 — fixed: 15375, skipped: 0
Batch 617/655 — fixed: 15400, skipped: 0
Batch 618/655 — fixed: 15425, skipped: 0
Batch 619/655 — fixed: 15450, skipped: 0
Batch 620/655 — fixed: 15475, skipped: 0
Batch 621/655 — fixed: 15500, skipped: 0
Batch 622/655 — fixed: 15525, skipped: 0
Batch 623/655 — fixed: 15550, skipped: 0
Batch 624/655 — fixed: 15575, skipped: 0
Batch 625/655 — fixed: 15600, skipped: 0
Batch 626/655 — fixed: 15625, skipped: 0
Batch 627/655 — fixed: 15650, skipped: 0
Batch 628/655 — fixed: 15675, skipped: 0
Batch 629/655 — fixed: 15700, skipped: 0
Batch 630/655 — fixed: 15725, skipped: 0
Batch 631/655 — fixed: 15750, skipped: 0
Batch 632/655 — fixed: 15775, skipped: 0
Batch 633/655 — fixed: 15800, skipped: 0
Batch 634/655 — fixed: 15825, skipped: 0
Batch 635/655 — fixed: 15850, skipped: 0
Batch 636/655 — fixed: 15875, skipped: 0
Batch 637/655 — fixed: 15900, skipped: 0
Batch 638/655 — fixed: 15925, skipped: 0
Batch 639/655 — fixed: 15950, skipped: 0
Batch 640/655 — fixed: 15975, skipped: 0
Batch 641/655 — fixed: 16000, skipped: 0
Batch 642/655 — fixed: 16025, skipped: 0
Batch 643/655 — fixed: 16050, skipped: 0
Batch 644/655 — fixed: 16075, skipped: 0
Batch 645/655 — fixed: 16100, skipped: 0
Batch 646/655 — fixed: 16125, skipped: 0
Batch 647/655 — fixed: 16150, skipped: 0
Batch 648/655 — fixed: 16175, skipped: 0
Batch 649/655 — fixed: 16200, skipped: 0
Batch 650/655 — fixed: 16225, skipped: 0
Batch 651/655 — fixed: 16250, skipped: 0
Batch 652/655 — fixed: 16275, skipped: 0
Batch 653/655 — fixed: 16300, skipped: 0
Batch 654/655 — fixed: 16325, skipped: 0
Batch 655/655 — fixed: 16339, skipped: 0

Done. Fixed: 16339, Skipped: 0
